,api,chart,cryptocompare,discontinued,id,name,name_alt,symbol,symbol_alt
1356,cryptocompare,False,RGC,False,RGC,rg coin,,rgc,
1357,cryptocompare,False,EBET,False,EBET,ethbet,,ebet,
1358,cryptocompare,False,R,False,R,revain,,r,
1359,cryptocompare,False,RUP,False,RUP,rupee,,rup,
1360,cryptocompare,False,APPC,False,APPC,appcoins,,appc,
1361,cryptocompare,False,WHL,False,WHL,whalecoin,,whl,
1362,cryptocompare,False,ETG,False,ETG,ethereum gold,,etg,
1363,cryptocompare,False,WOMEN,False,WOMEN,womencoin,,women,
1364,cryptocompare,False,MAY,False,MAY,theresa may coin,,may,
1365,cryptocompare,False,RNDR,False,RNDR,render token,,rndr,
1366,cryptocompare,False,EDDIE,False,EDDIE,eddie coin,,eddie,
1367,cryptocompare,False,NAMO,False,NAMO,namocoin,,namo,
1368,cryptocompare,False,GAT,False,GAT,gatcoin,,gat,
1369,cryptocompare,False,BLUE,False,BLUE,ethereum blue,,blue,
1370,cryptocompare,False,LUX,False,LUX,luxcoin,,lux,
1371,cryptocompare,False,PIRL,False,PIRL,pirl,,pirl,
1372,cryptocompare,False,ECASH,False,ECASH,ethereum cash,,ecash,
1373,cryptocompare,False,WPR,False,WPR,wepower,,wpr,
1374,cryptocompare,False,BRAT,False,BRAT,brother,,brat,
1375,cryptocompare,False,TKR,False,TKR,cryptoinsight,,tkr,
1376,cryptocompare,False,KEY,False,KEY,selfkey,,key,
1377,cryptocompare,False,ELITE,False,ELITE,ethereumlite,,elite,
1378,cryptocompare,False,XIOS,False,XIOS,xios,,xios,
1379,cryptocompare,False,DOV,False,DOV,dovu,,dov,
1380,cryptocompare,False,ETN,False,ETN,electroneum,,etn,
1381,cryptocompare,False,REA,False,REA,realisto,,rea,
1382,cryptocompare,False,XNN,False,XNN,xenon,,xnn,
1383,cryptocompare,False,BTDX,False,BTDX,bitcloud 2.0,,btdx,
1384,cryptocompare,False,ZAB,False,ZAB,zabercoin,,zab,
1385,cryptocompare,False,BT1,False,BT1,bitfinex bitcoin future,,bt1,
1386,cryptocompare,False,BT2,False,BT2,bitcoin segwit2x,,bt2,
1387,cryptocompare,False,SHP,False,SHP,sharpe capital,,shp,
1388,cryptocompare,False,ATM,False,ATM,atmchain,,atm,
1389,cryptocompare,False,EBST,False,EBST,eboost,,ebst,
1390,cryptocompare,False,KEK,False,KEK,kekcoin,,kek,
1391,cryptocompare,False,AID,False,AID,aidcoin,,aid,
1392,cryptocompare,False,BLHC,False,BLHC,blackholecoin,,blhc,
1393,cryptocompare,False,ALTCOM,False,ALTCOM,altcommunity coin,,altcom,
1394,cryptocompare,False,OST,False,OST,simple token,,ost,
1395,cryptocompare,False,DATA,False,DATA,streamr datacoin,,data,
1396,cryptocompare,False,UGC,False,UGC,ugchain,,ugc,
1397,cryptocompare,False,PLAY,False,PLAY,herocoin,,play,
1398,cryptocompare,False,PURE,False,PURE,pure,,pure,
1399,cryptocompare,False,CLD,False,CLD,cloud,,cld,
1400,cryptocompare,False,OTN,False,OTN,open trading network,,otn,
1401,cryptocompare,False,POS,False,POS,postoken,,pos,
1402,cryptocompare,False,REBL,False,REBL,rebl,,rebl,
1403,cryptocompare,False,NEOG,False,NEOG,neo gold,,neog,
1404,cryptocompare,False,EXN,False,EXN,exchangen,,exn,
1405,cryptocompare,False,INS,False,INS,insolar,,ins,
1406,cryptocompare,False,TRCT,False,TRCT,tracto,,trct,
1407,cryptocompare,False,UKG,False,UKG,unikoingold,,ukg,
1408,cryptocompare,False,BTCRED,False,BTCRED,bitcoin red,,btcred,
1409,cryptocompare,False,CPEX,False,CPEX,coinpulsetoken,,cpex,
1410,cryptocompare,False,JTX,False,JTX,project j,,jtx,
1411,cryptocompare,False,RDNN,False,RDNN,raiden network,,rdnn,
1412,cryptocompare,False,RUPX,False,RUPX,rupaya,,rupx,
1413,cryptocompare,False,BDR,False,BDR,bluedragon,,bdr,
1414,cryptocompare,False,HNCN,False,HNCN,huncoin,,hncn,
1415,cryptocompare,False,MADC,False,MADC,madcoin,,madc,
1416,cryptocompare,False,PURA,False,PURA,pura,,pura,
1417,cryptocompare,False,INN,False,INN,innova,,inn,
1418,cryptocompare,False,HST,False,HST,decision token,,hst,
1419,cryptocompare,False,BCPT,False,BCPT,blockmason credit protocol,,bcpt,
1420,cryptocompare,False,BDL,False,BDL,bitdeal,,bdl,
1421,cryptocompare,False,CMS,False,CMS,comsa,,cms,
1422,cryptocompare,False,XBL,False,XBL,billionaire token,,xbl,
1423,cryptocompare,False,NULS,False,NULS,nuls,,nuls,
1424,cryptocompare,False,PHORE,False,PHORE,phore,,phore,
1425,cryptocompare,False,LCASH,False,LCASH,litecoincash,,lcash,
1426,cryptocompare,False,CFD,False,CFD,confido,,cfd,
1427,cryptocompare,False,WSC,False,WSC,wisercoin,,wsc,
1428,cryptocompare,False,DBET,False,DBET,decent.bet,,dbet,
1429,cryptocompare,False,XGOX,False,XGOX,go!,,xgox,
1430,cryptocompare,False,NEWB,False,NEWB,newbium,,newb,
1431,cryptocompare,False,LIFE,False,LIFE,life,,life,
1432,cryptocompare,False,RMC,False,RMC,russian mining coin,,rmc,
1433,cryptocompare,False,CREDO,False,CREDO,credo,,credo,
1434,cryptocompare,False,MSR,False,MSR,masari,,msr,
1435,cryptocompare,False,BNK,False,BNK,bankera,,bnk,
1436,cryptocompare,False,ELLA,False,ELLA,ellaism,,ella,
1437,cryptocompare,False,BPL,False,BPL,blockpool,,bpl,
1438,cryptocompare,False,DRXNE,False,DRXNE,droxne,,drxne,
1439,cryptocompare,False,SKR,False,SKR,sakuracoin,,skr,
1440,cryptocompare,False,GRID,False,GRID,grid+,,grid,
1441,cryptocompare,False,XPTX,False,XPTX,platinumbar,,xptx,
1442,cryptocompare,False,GVT,False,GVT,genesis vision,,gvt,
1443,cryptocompare,False,ETK,False,ETK,energi token,,etk,
1444,cryptocompare,False,ASTRO,False,ASTRO,astronaut,,astro,
1445,cryptocompare,False,GMT,False,GMT,mercury protocol,,gmt,
1446,cryptocompare,False,EMPH,False,EMPH,emphy,,emph,
1447,cryptocompare,False,SOAR,False,SOAR,soarcoin,,soar,
1448,cryptocompare,False,ISH,False,ISH,interstellar holdings,,ish,
1449,cryptocompare,False,MNX,False,MNX,minexcoin,,mnx,
1450,cryptocompare,False,CRDS,False,CRDS,credits,,crds,
1451,cryptocompare,False,VIU,False,VIU,viuly,,viu,
1452,cryptocompare,False,QSP,False,QSP,quantstamp,,qsp,
1453,cryptocompare,False,RIPT,False,RIPT,riptidecoin,,ript,
1454,cryptocompare,False,BBT,False,BBT,bitboost,,bbt,
1455,cryptocompare,False,GBX,False,GBX,gobyte,,gbx,
1456,cryptocompare,False,CSTL,False,CSTL,castle,,cstl,
1457,cryptocompare,False,ICC,False,ICC,insta cash coin,,icc,
1458,cryptocompare,False,QASH,False,QASH,quoine liquid,,qash,
1459,cryptocompare,False,ALQO,False,ALQO,alqo,,alqo,
1460,cryptocompare,False,KNGN,False,KNGN,kingn coin,,kngn,
1461,cryptocompare,False,TRIA,False,TRIA,triaconta,,tria,
1462,cryptocompare,False,PBL,False,PBL,pebbles,,pbl,
1463,cryptocompare,False,MAG,False,MAG,magnet,,mag,
1464,cryptocompare,False,STEX,False,STEX,stex,,stex,
1465,cryptocompare,False,UFR,False,UFR,upfiring,,ufr,
1466,cryptocompare,False,TAU,False,TAU,lamden tau,,tau,
1467,cryptocompare,False,FLIXX,False,FLIXX,flixxo,,flixx,
1468,cryptocompare,False,FRD,False,FRD,farad,,frd,
1469,cryptocompare,False,PFR,False,PFR,payfair,,pfr,
1470,cryptocompare,False,ECA,False,ECA,electra,,eca,
1471,cryptocompare,False,LDM,False,LDM,ludum token,,ldm,
1472,cryptocompare,False,LTG,False,LTG,litecoin gold,,ltg,
1473,cryptocompare,False,STP,False,STP,stashpay,,stp,
1474,cryptocompare,False,SPANK,False,SPANK,spankchain,,spank,
1475,cryptocompare,False,WISH,False,WISH,mywish,,wish,
1476,cryptocompare,False,AERM,False,AERM,aerium,,aerm,
1477,cryptocompare,False,PLX,False,PLX,plexcoin,,plx,
1478,cryptocompare,False,NIO,False,NIO,autonio,,nio,
1479,cryptocompare,False,ETHB,False,ETHB,etherbtc,,ethb,
1480,cryptocompare,False,CDX,False,CDX,cdx network ,,cdx,
1481,cryptocompare,False,DEC,False,DEC,darico,,dec,
1482,cryptocompare,False,VOT,False,VOT,votecoin,,vot,
1483,cryptocompare,False,UQC,False,UQC,uquid coin,,uqc,
1484,cryptocompare,False,LEND,False,LEND,ethlend,,lend,
1485,cryptocompare,False,SETH,False,SETH,sether,,seth,
1486,cryptocompare,False,XSH,False,XSH,shield,,xsh,
1487,cryptocompare,False,BCO*,False,BCO*,bridgecoin,,bco,
1488,cryptocompare,False,DSR,False,DSR,desire,,dsr,
1489,cryptocompare,False,BDG,False,BDG,bitdegree,,bdg,
1490,cryptocompare,False,ONG,False,ONG,somee.social,,ong,
1491,cryptocompare,False,PRL,False,PRL,oyster pearl,,prl,
1492,cryptocompare,False,BTCM,False,BTCM,btcmoon,,btcm,
1493,cryptocompare,False,ETBT,False,ETBT,ethereum black,,etbt,
1494,cryptocompare,False,ZCG,False,ZCG,zcashgold,,zcg,
1495,cryptocompare,False,MUT,False,MUT,mutual coin,,mut,
1496,cryptocompare,False,AION,False,AION,aion,,aion,
1497,cryptocompare,False,DIVX,False,DIVX,divi exchange token,,divx,
1498,cryptocompare,False,CNBC,False,CNBC,cash & back coin,,cnbc,
1499,cryptocompare,False,RHOC,False,RHOC,rchain,,rhoc,
1500,cryptocompare,False,XUN,False,XUN,ultranote,,xun,
1501,cryptocompare,False,RFL,False,RFL,rafl,,rfl,
1502,cryptocompare,False,COFI,False,COFI,coinfi,,cofi,
1503,cryptocompare,False,ELTCOIN,False,ELTCOIN,eltcoin,,eltcoin,
1504,cryptocompare,False,GRX,False,GRX,gold reward token,,grx,
1505,cryptocompare,False,NTK,False,NTK,neurotoken,,ntk,
1506,cryptocompare,False,ERO,False,ERO,eroscoin,,ero,
1507,cryptocompare,False,CMT,False,CMT,cybermiles,,cmt,
1508,cryptocompare,False,RLX,False,RLX,relex,,rlx,
1509,cryptocompare,False,MAN,False,MAN,people,,man,
1510,cryptocompare,False,CWV,False,CWV,cryptowave,,cwv,
1511,cryptocompare,False,ACHN,False,ACHN,achain,,achn,
1512,cryptocompare,False,NRO,False,NRO,neuro,,nro,
1513,cryptocompare,False,SEND,False,SEND,social send,,send,
1514,cryptocompare,False,X8X,False,X8X,x8currency,,x8x,
1515,cryptocompare,False,COAL,False,COAL,bitcoal,,coal,
1516,cryptocompare,False,DAXX,False,DAXX,daxxcoin,,daxx,
1517,cryptocompare,False,BWK,False,BWK,bulwark,,bwk,
1518,cryptocompare,False,XMRG,False,XMRG,monero gold,,xmrg,
1519,cryptocompare,False,BTCE,False,BTCE,ethereumbitcoin,,btce,
1520,cryptocompare,False,FYP,False,FYP,flypme,,fyp,
1521,cryptocompare,False,BOXY,False,BOXY,boxycoin,,boxy,
1522,cryptocompare,False,UTNP,False,UTNP,universa,,utnp,
1523,cryptocompare,False,EGAS,False,EGAS,ethgas,,egas,
1524,cryptocompare,False,DPP,False,DPP,digital assets power play,,dpp,
1525,cryptocompare,False,ADB,False,ADB,adbank,,adb,
1526,cryptocompare,False,TGT,False,TGT,targetcoin,,tgt,
1527,cryptocompare,False,XDCE,False,XDCE,xinfin coin,,xdce,
1528,cryptocompare,False,BMT,False,BMT,bmchain,,bmt,
1529,cryptocompare,False,BIO,False,BIO,biocoin,,bio,
1530,cryptocompare,False,BTCL,False,BTCL,btc lite,,btcl,
1531,cryptocompare,False,PCN,False,PCN,peepcoin,,pcn,
1532,cryptocompare,False,CRED,False,CRED,verify,,cred,
1533,cryptocompare,False,SBTC,False,SBTC,super bitcoin,,sbtc,
1534,cryptocompare,False,KLKS,False,KLKS,kalkulus,,klks,
1535,cryptocompare,False,AC3,False,AC3,ac3,,ac3,
1536,cryptocompare,False,GTO,False,GTO,gifto,,gto,
1537,cryptocompare,False,TNB,False,TNB,time new bank,,tnb,
1538,cryptocompare,False,CHIPS,False,CHIPS,chips,,chips,
1539,cryptocompare,False,HKN,False,HKN,hacken,,hkn,
1540,cryptocompare,False,B2B,False,B2B,b2bx,,b2b,
1541,cryptocompare,False,LOCK,False,LOCK,locktrip,,lock,
1542,cryptocompare,False,LTHN,False,LTHN,lethean,,lthn,
1543,cryptocompare,False,SMT,False,SMT,smartmesh,,smt,
1544,cryptocompare,False,GER,False,GER,germancoin,,ger,
1545,cryptocompare,False,LTCU,False,LTCU,litecoin ultra,,ltcu,
1546,cryptocompare,False,MGO,False,MGO,mobilego,,mgo,
1547,cryptocompare,False,BTCA,False,BTCA,bitair,,btca,
1548,cryptocompare,False,HQX,False,HQX,hoqu,,hqx,
1549,cryptocompare,False,ETF,False,ETF,ethereumfog,,etf,
1550,cryptocompare,False,STAK,False,STAK,straks,,stak,
1551,cryptocompare,False,BCOIN,False,BCOIN,bannercoin,,bcoin,
1552,cryptocompare,False,BNTY,False,BNTY,bounty0x,,bnty,
1553,cryptocompare,False,BRD,False,BRD,bread token,,brd,
1554,cryptocompare,False,HAT,False,HAT,hawala.exchange,,hat,
1555,cryptocompare,False,ELF,False,ELF,aelf,,elf,
1556,cryptocompare,False,DBC,False,DBC,deepbrain chain,,dbc,
1557,cryptocompare,False,ZP,False,ZP,zen protocol,,zp,
1558,cryptocompare,False,POP,False,POP,popularcoin,,pop,
1559,cryptocompare,False,CRC,False,CRC,crowdcoin,,crc,
1560,cryptocompare,False,PNX,False,PNX,phantomx,,pnx,
1561,cryptocompare,False,BAS,False,BAS,bitasean,,bas,
1562,cryptocompare,False,UTT,False,UTT,united traders token,,utt,
1563,cryptocompare,False,HBC,False,HBC,homeblockcoin,,hbc,
1564,cryptocompare,False,AMM,False,AMM,micromoney,,amm,
1565,cryptocompare,False,XCPO,False,XCPO,copico,,xcpo,
1566,cryptocompare,False,GET,False,GET,guaranteed entrance token,,get,
1567,cryptocompare,False,ERC20,False,ERC20,index erc20,,erc20,
1568,cryptocompare,False,ITC,False,ITC,iot chain,,itc,
1569,cryptocompare,False,HTML,False,HTML,html coin,,html,
1570,cryptocompare,False,NMS,False,NMS,numus,,nms,
1571,cryptocompare,False,PHO,False,PHO,photon,,pho,
1572,cryptocompare,False,NTWK,False,NTWK,network token,,ntwk,
1573,cryptocompare,False,SUCR,False,SUCR,sucre,,sucr,
1574,cryptocompare,False,GNX,False,GNX,genaro network,,gnx,
1575,cryptocompare,False,NAS,False,NAS,nebulas,,nas,
1576,cryptocompare,False,ACCO,False,ACCO,accolade,,acco,
1577,cryptocompare,False,BYTHER,False,BYTHER,bytether ,,byther,
1578,cryptocompare,False,REM,False,REM,remme,,rem,
1579,cryptocompare,False,TOK,False,TOK,tokugawacoin,,tok,
1580,cryptocompare,False,EREAL,False,EREAL,ereal,,ereal,
1581,cryptocompare,False,CPN,False,CPN,compucoin,,cpn,
1582,cryptocompare,False,XFT,False,XFT,fantasy cash,,xft,
1583,cryptocompare,False,QLC,False,QLC,qlc chain,,qlc,
1584,cryptocompare,False,BTSE,False,BTSE,bitserial,,bte*,
1585,cryptocompare,False,OMGC,False,OMGC,omisego classic,,omgc,
1586,cryptocompare,False,Q2C,False,Q2C,qubitcoin,,q2c,
1587,cryptocompare,False,BLT,False,BLT,bloom token,,blt,
1588,cryptocompare,False,SPF,False,SPF,sportyco,,spf,
1589,cryptocompare,False,TDS,False,TDS,tokendesk,,tds,
1590,cryptocompare,False,ORE,False,ORE,galactrum,,ore,
1591,cryptocompare,False,SPK,False,SPK,sparkspay,,spk,
1592,cryptocompare,False,GOA,False,GOA,goacoin,,goa,
1593,cryptocompare,False,FLS,False,FLS,fuloos coin,,fls,
1594,cryptocompare,False,WAGE,False,WAGE,digiwage,,wage,
1595,cryptocompare,False,GUN,False,GUN,guncoin,,gun,
1596,cryptocompare,False,DFS,False,DFS,digital fantasy sports,,dfs,
1597,cryptocompare,False,POLIS,False,POLIS,polispay,,polis,
1598,cryptocompare,False,CL,False,CL,coinlancer,,cl,
1599,cryptocompare,False,SHND,False,SHND,stronghands,,shnd,
1600,cryptocompare,False,AUA,False,AUA,arubacoin,,aua,
1601,cryptocompare,False,SAGA,False,SAGA,sagacoin,,saga,
1602,cryptocompare,False,GXS,False,GXS,gxchain,,gxs,
1603,cryptocompare,False,TSL,False,TSL,energo,,tsl,
1604,cryptocompare,False,IRL,False,IRL,irishcoin,,irl,
1605,cryptocompare,False,BOT,False,BOT,bodhi,,bot,
1606,cryptocompare,False,PMA,False,PMA,pumapay,,pma,
1607,cryptocompare,False,TROLL,False,TROLL,trollcoin,,troll,
1608,cryptocompare,False,SGR,False,SGR,sugar exchange,,sgr,
1609,cryptocompare,False,JET,False,JET,jetcoin,,jet,
1610,cryptocompare,False,MDS,False,MDS,medishares,,mds,
1611,cryptocompare,False,LCP,False,LCP,litecoin plus,,lcp,
1612,cryptocompare,False,GTC,False,GTC,game,,gtc,
1613,cryptocompare,False,IETH,False,IETH,iethereum,,ieth,
1614,cryptocompare,False,TGCC,False,TGCC,thegcccoin,,tgcc,
1615,cryptocompare,False,SDRN,False,SDRN,senderon,,sdrn,
1616,cryptocompare,False,INK,False,INK,ink,,ink,
1617,cryptocompare,False,KBR,False,KBR,kubera coin,,kbr,
1618,cryptocompare,False,HPB,False,HPB,high performance blockchain,,hpb,
1619,cryptocompare,False,MONK,False,MONK,monkey project,,monk,
1620,cryptocompare,False,MGN,False,MGN,magnacoin,,mgn,
1621,cryptocompare,False,KZC,False,KZC,kzcash,,kzc,
1622,cryptocompare,False,GNR,False,GNR,gainer,,gnr,
1623,cryptocompare,False,BRIC,False,BRIC,brightcoin,,bric,
1624,cryptocompare,False,WCG,False,WCG,world crypto gold,,wcg,
1625,cryptocompare,False,ETL,False,ETL,etherlite,,etl,
1626,cryptocompare,False,TEL,False,TEL,telcoin,,tel,
1627,cryptocompare,False,ZAP,False,ZAP,zap,,zap,
1628,cryptocompare,False,AIDOC,False,AIDOC,ai doctor,,aidoc,
1629,cryptocompare,False,ECC,False,ECC,ecc,,ecc,
1630,cryptocompare,False,LCT,False,LCT,lendconnect,,lct,
1631,cryptocompare,False,INT,False,INT,internet node token,,int,
1632,cryptocompare,False,STN,False,STN,steneum coin,,stn,
1633,cryptocompare,False,PCOIN,False,PCOIN,pioneer coin,,pcoin,
1634,cryptocompare,False,BLNM,False,BLNM,bolenum,,blnm,
1635,cryptocompare,False,EDT,False,EDT,etherdelta,,edt,
1636,cryptocompare,False,CYDER,False,CYDER,cyder coin,,cyder,
1637,cryptocompare,False,SRNT,False,SRNT,serenity,,srnt,
1638,cryptocompare,False,EKO,False,EKO,echolink,,eko,
1639,cryptocompare,False,UBTC,False,UBTC,unitedbitcoin,,ubtc,
1640,cryptocompare,False,BTO,False,BTO,bottos,,bto,
1641,cryptocompare,False,ARCT,False,ARCT,arbitragect,,arct,
1642,cryptocompare,False,IDEX,False,IDEX,idex,,idex,
1643,cryptocompare,False,IDH,False,IDH,indahash,,idh,
1644,cryptocompare,False,CBT,False,CBT,commerceblock token,,cbt,
1645,cryptocompare,False,ITZ,False,ITZ,interzone,,itz,
1646,cryptocompare,False,XBP,False,XBP,black pearl coin,,xbp,
1647,cryptocompare,False,EXRN,False,EXRN,exrnchain,,exrn,
1648,cryptocompare,False,AGI,False,AGI,singularitynet,,agi,
1649,cryptocompare,False,BFT,False,BFT,bf token,,bft,
1650,cryptocompare,False,LGO,False,LGO,legolas exchange,,lgo,
1651,cryptocompare,False,CRPT,False,CRPT,crypterium,,crpt,
1652,cryptocompare,False,SGL,False,SGL,sigil,,sgl,
1653,cryptocompare,False,TNC,False,TNC,trinity network credit,,tnc,
1654,cryptocompare,False,FSBT,False,FSBT,forty seven bank,,fsbt,
1655,cryptocompare,False,CFTY,False,CFTY,crafty,,cfty,
1656,cryptocompare,False,DTA,False,DTA,data,,dta,
1657,cryptocompare,False,CV,False,CV,carvertical,,cv,
1658,cryptocompare,False,OCN,False,OCN,odyssey,,ocn,
1659,cryptocompare,False,MSDT,False,MSDT,measurable data token ,,msdt,
1660,cryptocompare,False,PRPS,False,PRPS,purpose,,prps,
1661,cryptocompare,False,DUBI,False,DUBI,decentralized universal basic income,,dubi,
1662,cryptocompare,False,BPT,False,BPT,blockport,,bpt,
1663,cryptocompare,False,TCT,False,TCT,tokenclub ,,tct,
1664,cryptocompare,False,TRAC,False,TRAC,origintrail,,trac,
1665,cryptocompare,False,MOT,False,MOT,olympus labs,,mot,
1666,cryptocompare,False,HORSE,False,HORSE,ethorse ,,horse,
1667,cryptocompare,False,QUN,False,QUN,qunqun,,qun,
1668,cryptocompare,False,QBAO,False,QBAO,qbao,,qbao,
1669,cryptocompare,False,ACCN,False,ACCN,accelerator network,,accn,
1670,cryptocompare,False,SWFTC,False,SWFTC,swftcoin,,swftc,
1671,cryptocompare,False,SENT,False,SENT,sentinel,,sent,
1672,cryptocompare,False,IPL,False,IPL,insurepal,,ipl,
1673,cryptocompare,False,OPC,False,OPC,op coin,,opc,
1674,cryptocompare,False,SHA,False,SHA,shacoin,,sha,
1675,cryptocompare,False,PYLNT,False,PYLNT,pylon network,,pylnt,
1676,cryptocompare,False,GRLC,False,GRLC,garlicoin,,grlc,
1677,cryptocompare,False,EVE,False,EVE,devery,,eve,
1678,cryptocompare,False,YEE,False,YEE,yee,,yee,
1679,cryptocompare,False,XCD,False,XCD,capdax,,xcd,
1680,cryptocompare,False,BTW,False,BTW,bitwhite,,btw,
1681,cryptocompare,False,AXPR,False,AXPR,axpire,,axpr,
1682,cryptocompare,False,FOTA,False,FOTA,fortuna,,fota,
1683,cryptocompare,False,DDD,False,DDD,scry.info,,ddd,
1684,cryptocompare,False,CPCH,False,CPCH,cpchain,,cpch,
1685,cryptocompare,False,ZPT,False,ZPT,zeepin,,zpt,
1686,cryptocompare,False,CROAT,False,CROAT,croat,,croat,
1687,cryptocompare,False,REF,False,REF,reftoken,,ref,
1688,cryptocompare,False,SXDT,False,SXDT,spectre dividend token,,sxdt,
1689,cryptocompare,False,SXUT,False,SXUT,spectre utility token,,sxut,
1690,cryptocompare,False,LDC,False,LDC,leadcoin,,ldc,
1691,cryptocompare,False,FAIRG,False,FAIRG,fairgame,,fairg,
1692,cryptocompare,False,VAL,False,VAL,valorbit,,val,
1693,cryptocompare,False,MXAI,False,MXAI,matrix ai network,,mxai,
1694,cryptocompare,False,BCDN,False,BCDN,blockcdn ,,bcdn,
1695,cryptocompare,False,STK,False,STK,stk token,,stk,
1696,cryptocompare,False,CRYC,False,CRYC,crycash,,cryc,
1697,cryptocompare,False,SPICE,False,SPICE,spice venture capital ,,spice,
1698,cryptocompare,False,Q1S,False,Q1S,quantum1net,,q1s,
1699,cryptocompare,False,POLY,False,POLY,polymath network,,poly,
1700,cryptocompare,False,XTO,False,XTO,tao,,xto,
1701,cryptocompare,False,RUFF,False,RUFF,ruff,,ruff,
1702,cryptocompare,False,TPAY,False,TPAY,tokenpay,,tpay,
1703,cryptocompare,False,CXO,False,CXO,cargox,,cxo,
1704,cryptocompare,False,SISA,False,SISA,strategic investments in significant areas,,sisa,
1705,cryptocompare,False,EBIT,False,EBIT,ebit,,ebit,
1706,cryptocompare,False,RCT,False,RCT,realchain,,rct,
1707,cryptocompare,False,BETR,False,BETR,betterbetting,,betr,
1708,cryptocompare,False,300,False,300,300 token,,300,
1709,cryptocompare,False,ING,False,ING,iungo,,ing,
1710,cryptocompare,False,LHC,False,LHC,lhcoin,,lhc,
1711,cryptocompare,False,BLZ,False,BLZ,bluzelle,,blz,
1712,cryptocompare,False,CVNG,False,CVNG,crave-ng,,cvng,
1713,cryptocompare,False,CHSB,False,CHSB,swissborg,,chsb,
1714,cryptocompare,False,MCT,False,MCT,1717 masonic commemorative token,,mct,
1715,cryptocompare,False,CWIS,False,CWIS,crypto wisdom coin,,cwis,
1716,cryptocompare,False,MBC,False,MBC,my big coin,,mbc,
1717,cryptocompare,False,SWM,False,SWM,swarm fund,,swm,
1718,cryptocompare,False,MDCL,False,MDCL,medicalchain,,mdcl,
1719,cryptocompare,False,WOBTC,False,WOBTC,worldbtc,,wobtc,
1720,cryptocompare,False,TKY,False,TKY,thekey token,,tky,
1721,cryptocompare,False,BANCA,False,BANCA,banca,,banca,
1722,cryptocompare,False,TRTL,False,TRTL,turtlecoin,,trtl,
1723,cryptocompare,False,BIX,False,BIX,biboxcoin,,bix,
1724,cryptocompare,False,ABT,False,ABT,arcblock,,abt,
1725,cryptocompare,False,DRPU,False,DRPU,drp utility,,drpu,
1726,cryptocompare,False,PRFT,False,PRFT,proof suite token,,prft,
1727,cryptocompare,False,PARETO,False,PARETO,pareto network token,,pareto,
